id,split,bank,title,url,old_is_campaign,is_campaign,old_product_type,suggested_product_type,final_product_type,status,confidence,reason
turkiye_finans-4ac60b0784fe,train,Türkiye Finans Katılım Bankası A.Ş.,"Rayiç Bedel Nedir, Nasıl Hesaplanır?",https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/rayic-bedel-nedir-nasil-hesaplanir.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
turkiye_finans-72a2c2dd029b,train,Türkiye Finans Katılım Bankası A.Ş.,Vadeli Katılma Hesabı: Çeyiz Hesabı,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/ceyiz-hesabi.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-85150ccbabd6,train,Türkiye Finans Katılım Bankası A.Ş.,Günlük Vadeli Hesap: Konforlu Hesap,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/konforlu-hesap.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-240387942409,train,Türkiye Finans Katılım Bankası A.Ş.,Katılma Hesapları | Vadeli Hesaplar,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/katilma-hesaplari.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-c3c0599aac5b,train,Türkiye Finans Katılım Bankası A.Ş.,Altın Katılım Hesabı | Kıymetli Maden Ürünleri | Bireysel,https://www.turkiyefinans.com.tr/tr-tr/bireysel/altin-urunleri/Sayfalar/altin-katilim-hesabi.aspx,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
turkiye_finans-cfcb62ac051c,train,Türkiye Finans Katılım Bankası A.Ş.,Digital Onboarding: Görüntülü Başvuru,https://www.turkiyefinans.com.tr/tr-tr/dijital-bankacilik/mobil/Sayfalar/goruntulu_hesap_acma.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
turkiye_finans-a0aa84ad98a5,train,Türkiye Finans Katılım Bankası A.Ş.,Yuvam Hesap: TL Katılma Hesabı,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/yuvam-katilim-hesabi.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-00a01b4f1342,train,Türkiye Finans Katılım Bankası A.Ş.,Esnek Vadeli Katılma Hesabı,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/esnek-vadeli-katilim-hesabi.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-3714f8b69520,train,Türkiye Finans Katılım Bankası A.Ş.,Şirketiniz İçin Katılma Hesapları,https://www.turkiyefinans.com.tr/tr-tr/ticari/ticari-katilma-hesaplari/Sayfalar/ticari-katilma-hesaplari.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-a6e738b0a617,train,Türkiye Finans Katılım Bankası A.Ş.,Sıkça Sorulan Sorular,https://www.turkiyefinans.com.tr/tr-tr/musteri-memnuniyet-merkezi/Sayfalar/Sikca-Sorulan-Sorular.aspx?category=yedekhesap,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
turkiye_finans-30e8242bb052,train,Türkiye Finans Katılım Bankası A.Ş.,Türkiye Finans Katılım Bankası,https://www.turkiyefinans.com.tr/tr-tr/Sayfalar/default.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
turkiye_finans-1fea765670a3,train,Türkiye Finans Katılım Bankası A.Ş.,2023'ü Geride Bırakırken,https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/2023.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
turkiye_finans-79684652b24c,train,Türkiye Finans Katılım Bankası A.Ş.,KOBİ Hizmet ve Finansmanları,https://www.turkiyefinans.com.tr/tr-tr/kobi/Sayfalar/default.aspx,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
turkiye_finans-1fdfeab3d8b2,train,Türkiye Finans Katılım Bankası A.Ş.,"Finans, Ekonomi ve Kültür & Sanata Dair Blog",https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/default.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
turkiye_finans-e1e0b765097a,train,Türkiye Finans Katılım Bankası A.Ş.,Ticari Hizmet ve Finansmanlar,https://www.turkiyefinans.com.tr/tr-tr/ticari/Sayfalar/default.aspx,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
turkiye_finans-a8f13774ede8,train,Türkiye Finans Katılım Bankası A.Ş.,Ödemeler | Bireysel,https://www.turkiyefinans.com.tr/tr-tr/bireysel/odemeler/Sayfalar/odemeler.aspx,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
turkiye_finans-2d7cb37fa4cc,train,Türkiye Finans Katılım Bankası A.Ş.,DASK - Zorunlu Deprem Sigortası Nedir? | Türkiye Finans,https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/dask-nedir.aspx,HAYIR,HAYIR,SIGORTA_TEKAFUL_URUNU,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
turkiye_finans-42288aab55e7,train,Türkiye Finans Katılım Bankası A.Ş.,Yeşil Finans: Çevre ve Ekonominin Keşişim Noktası,https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/yesil-finans.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
vakif_katilim-78a47f5b12f6,train,Vakıf Katılım Bankası A.Ş.,Kar Paylaşım Oranları | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/kar-paylasim-oranlari,HAYIR,HAYIR,YATIRIM_URUNU,KATILMA_HESABI,KATILMA_HESABI,CORRECT,0.96,participation_account
vakif_katilim-03c2855c1658,train,Vakıf Katılım Bankası A.Ş.,Muhiku’da %20 İndirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/muhikuda-20-indirim,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-a34f03e0c477,train,Vakıf Katılım Bankası A.Ş.,Detay | Vakıf Katılım,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/tamamla-kazan,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-31772238f171,train,Vakıf Katılım Bankası A.Ş.,Forward | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/yatirim/hazine-urunleri/forward,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-7fce3c1ba426,train,Vakıf Katılım Bankası A.Ş.,Döviz Alım Satım | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/yatirim/hazine-urunleri/doviz-alimsatim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-886217c552d2,train,Vakıf Katılım Bankası A.Ş.,Hisse Senedi | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/yatirim/sermaye-piyasasi-urunleri/hisse-senedi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-143dc8384124,train,Vakıf Katılım Bankası A.Ş.,Yatırım Fonları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/yatirim/sermaye-piyasasi-urunleri/yatirim-fonlari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-b1fe3aed89f8,train,Vakıf Katılım Bankası A.Ş.,Kıymetli Maden Alım Satım | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/yatirim/hazine-urunleri/kiymetli-maden-alimsatim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-21fdf2d3936e,train,Vakıf Katılım Bankası A.Ş.,Yatırım Fonları | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/yatirim/sermaye-piyasasi-urunleri/yatirim-fonlari,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-0c13059ce93b,train,Vakıf Katılım Bankası A.Ş.,“VClub Dünyası” Artık Vakıf Katılım Mobil’de!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vclub-dunyasi-artik-vakif-katilim-mobilde,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
vakif_katilim-e5f18227a332,train,Vakıf Katılım Bankası A.Ş.,Vakıf Katılımlı Olanlara tabii’den Premium Üyelik!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vakif-katilimli-olanlara-tabiiden-premium-uyelik,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-6e16fc1ad7d4,train,Vakıf Katılım Bankası A.Ş.,Lizay'dan Yapacağınız Takı Alışverişlerinizde %50'ye Varan İndirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/lizaydan-yapacaginiz-taki-alisverislerinizde-50ye-varan-indirim,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-260786e70cf1,train,Vakıf Katılım Bankası A.Ş.,Motosiklet Finansmanı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/motosiklet-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,TASIT_FINANSMANI,TASIT_FINANSMANI,CORRECT,0.97,vehicle_finance
vakif_katilim-49512dbe6575,train,Vakıf Katılım Bankası A.Ş.,Ferah Kart | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/ticari-kartlar/finansman-kartlari/ferah-kart,HAYIR,HAYIR,TICARI_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
vakif_katilim-5ef7c287e952,train,Vakıf Katılım Bankası A.Ş.,Tedarikçi Finansman Sistemi,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/nakdi-finansmanlar/tedarikci-finansman-sistemi,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-53dfd49a9e2a,train,Vakıf Katılım Bankası A.Ş.,İthalat Finansmanları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/dis-ticaret/dis-ticaret-finansmanlari/ithalat-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-29db8699a416,train,Vakıf Katılım Bankası A.Ş.,İhracat Finansmanları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/dis-ticaret/dis-ticaret-finansmanlari/ihracat-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-480ef3e818fa,train,Vakıf Katılım Bankası A.Ş.,Nakdi Finansmanlar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/nakdi-finansmanlar,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-db276276ac6b,train,Vakıf Katılım Bankası A.Ş.,Tarım Finansmanları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/tarim-finansmanlari,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
vakif_katilim-35a38227191d,train,Vakıf Katılım Bankası A.Ş.,KOBİ Destekli Finansmanlar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/kobi-destekli-finansmanlar,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
vakif_katilim-22d37424c09c,train,Vakıf Katılım Bankası A.Ş.,Finansal Kiralamalar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/finansal-kiralamalar,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-93333f88f471,train,Vakıf Katılım Bankası A.Ş.,Finansal Kiralama | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/finansal-kiralamalar/finansal-kiralama,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-4341aaaaf08a,train,Vakıf Katılım Bankası A.Ş.,Kentsel Dönüşüm Finansmanı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/kentsel-donusum-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,KONUT_FINANSMANI,KONUT_FINANSMANI,CORRECT,0.97,housing_finance
vakif_katilim-7f49ab8a0f96,train,Vakıf Katılım Bankası A.Ş.,Kredi Kartı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/kartlar/kredi-karti,HAYIR,HAYIR,DIGER_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
vakif_katilim-34d1a6dc1585,train,Vakıf Katılım Bankası A.Ş.,Yatırım | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/yatirim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-7e8348756084,train,Vakıf Katılım Bankası A.Ş.,Yatırım | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/yatirim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-0b5e42a15440,train,Vakıf Katılım Bankası A.Ş.,Kartlar | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/kartlar,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-73cf4df31a54,train,Vakıf Katılım Bankası A.Ş.,Finansmanlar | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
vakif_katilim-7beb3901ea65,train,Vakıf Katılım Bankası A.Ş.,Arsa Finansmanı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/arsa-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,KONUT_FINANSMANI,KONUT_FINANSMANI,CORRECT,0.97,housing_finance
vakif_katilim-1c8f54264607,train,Vakıf Katılım Bankası A.Ş.,İş Yeri Finansmanı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/is-yeri-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,KONUT_FINANSMANI,KONUT_FINANSMANI,CORRECT,0.97,housing_finance
vakif_katilim-a7bd55f742d1,train,Vakıf Katılım Bankası A.Ş.,DBS Alacakları ile Finansman | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/finansmanlar/nakdi-finansmanlar/dbs-alacaklariniz-ile-finansman,HAYIR,HAYIR,DIGER_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
vakif_katilim-623d8e815943,train,Vakıf Katılım Bankası A.Ş.,Hızlı Fon Finansmanı,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/hizli-fon-finansmani,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
vakif_katilim-37d164d8138f,train,Vakıf Katılım Bankası A.Ş.,Günlük Hesap,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/gunluk-hesap,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-1970f79392c9,train,Vakıf Katılım Bankası A.Ş.,Kazandıran Hesap,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/kazandiran-hesap,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-68cf011cdc4a,train,Vakıf Katılım Bankası A.Ş.,Vakıf Katılım'da Bir Başvurunuz Yeter!,https://www.vakifkatilim.com.tr/tr/kendim-icin/dijital-bankacilik/vakif-katilimda-bir-basvurunuz-yeter,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-0fb8867d0876,train,Vakıf Katılım Bankası A.Ş.,Katılma Hesapları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar/katilma-hesaplari,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-ecad2fdab4aa,train,Vakıf Katılım Bankası A.Ş.,POS Ürünleri | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-0873d26129a4,train,Vakıf Katılım Bankası A.Ş.,Mobilde POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mobildepos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-696a24da3beb,train,Vakıf Katılım Bankası A.Ş.,Mail Order | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mail-order,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-17d0caaa8612,train,Vakıf Katılım Bankası A.Ş.,Yazar Kasa POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/yazar-kasa-pos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-150b9ffcc78c,train,Vakıf Katılım Bankası A.Ş.,Mobil GPRS POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mobil-gprs-pos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-9a645b8e7668,train,Vakıf Katılım Bankası A.Ş.,Sabit ADSL POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/sabit-adsl-pos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-8b0e659e8813,train,Vakıf Katılım Bankası A.Ş.,Taksitli Sanal POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/taksitli-sanal-pos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-dce3ca5e5124,train,Vakıf Katılım Bankası A.Ş.,Hesaplar | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar,HAYIR,HAYIR,KATILMA_HESABI,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-8c532833c0b6,train,Vakıf Katılım Bankası A.Ş.,Cari Hesap | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/cari-hesap,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,CORRECT,0.92,current_account
vakif_katilim-1810ebaeaf08,train,Vakıf Katılım Bankası A.Ş.,Katılma Hesapları | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-a6880eddf6fe,train,Vakıf Katılım Bankası A.Ş.,Çeyrek Altın Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/ceyrek-altin-hesabi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
vakif_katilim-747c4aa2b286,train,Vakıf Katılım Bankası A.Ş.,Yuvam Hesap | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/yuvam-hesap,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-c9e8cb9f3ddc,train,Vakıf Katılım Bankası A.Ş.,Çeyiz Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/ceyiz-hesabi,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-6dc8c383a039,train,Vakıf Katılım Bankası A.Ş.,Konut Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/konut-hesabi,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-348be42d3358,train,Vakıf Katılım Bankası A.Ş.,Katılma Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/katilma-hesabi,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-0a6c04e6b563,train,Vakıf Katılım Bankası A.Ş.,Altın Katılma Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/altin-katilma-hesabi,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-72cde7b7614d,train,Vakıf Katılım Bankası A.Ş.,Birikimini Vakıf Katılım’da değerlendirenler her gün kazanıyor!,https://www.vakifkatilim.com.tr/tr/diger/musteri/birikimini-vakif-katilimda-degerlendirenler-her-gun-kazaniyor,HAYIR,HAYIR,DIGER,KATILMA_HESABI,KATILMA_HESABI,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-af305a465dd3,train,Vakıf Katılım Bankası A.Ş.,Fast Fonların Anlık ve Sürekli Transferi | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/odemeler-ve-hizmetler/hizmetler/fast-fonlarin-anlik-ve-surekli-transferi,HAYIR,HAYIR,YATIRIM_URUNU,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,CORRECT,0.97,payment_or_transfer
vakif_katilim-4da5c16825ad,train,Vakıf Katılım Bankası A.Ş.,KOBİ | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/kobi,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-8fd5c098bbaa,train,Vakıf Katılım Bankası A.Ş.,Ticari | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/ticari,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-47dc5d3be370,train,Vakıf Katılım Bankası A.Ş.,Kar Paylaşımlı Finansman Hayat Sigortası | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/sigorta-ve-emeklilik/sigorta/diger-sigorta-hizmetleri/kar-paylasimli-finansman-hayat-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
vakif_katilim-7e5b03ceff14,train,Vakıf Katılım Bankası A.Ş.,Ara Dönem Kar Payı Ödemeli Katılma Hesabı | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar/katilma-hesaplari/ara-donem-kar-payi-odemeli-katilma-hesabi,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
vakif_katilim-49a666612b81,train,Vakıf Katılım Bankası A.Ş.,Kâr Paylaşım Oranları ile ilgili Sıkça Sorulan Sorular,https://www.vakifkatilim.com.tr/tr/diger/yardim-merkezi/kendim-icin-detay/kar-paylasim-oranlari,HAYIR,HAYIR,KATILMA_HESABI,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
vakif_katilim-9545720410e5,train,Vakıf Katılım Bankası A.Ş.,"VKart ile Şarj Et, Yola Devam Et!",https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-ile-sarj-et-yola-devam-et_2,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
vakif_katilim-c3b2821f3c41,train,Vakıf Katılım Bankası A.Ş.,VKart Mastercard ile IKEA’da 1.000 TL İndirim,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercard-ile-ikeada-1000-tl-indirim_1,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
